estimated_stock_pct,quantity,temperature,category,unit_price,month,day_of_month,day_of_week,hour
0.5,0.0,1.0712881355932202,9,5.49,3,4,4,10
0.84,0.0,1.0712881355932202,2,3.99,3,4,4,10
0.87,1.0,1.0712881355932202,8,9.49,3,4,4,10
0.99,0.0,1.0712881355932202,21,4.49,3,4,4,10
0.27,0.0,1.0712881355932202,15,9.99,3,4,4,10
0.62,0.0,1.0712881355932202,6,8.49,3,4,4,10
0.42,0.0,1.0712881355932202,9,8.19,3,4,4,10
0.11,0.0,1.0712881355932202,18,19.49,3,4,4,10
0.43,0.0,1.0712881355932202,7,9.19,3,4,4,10
0.665,0.0,1.0712881355932202,15,8.49,3,4,4,10
0.15,0.0,1.0712881355932202,17,8.99,3,4,4,10
0.375,0.0,1.0712881355932202,21,2.49,3,4,4,10
0.49,0.0,1.0712881355932202,7,4.99,3,4,4,10
0.5,0.0,1.0712881355932202,20,3.99,3,4,4,10
0.55,0.0,1.0712881355932202,21,0.49,3,4,4,10
0.55,0.0,1.0712881355932202,9,7.49,3,4,4,10
0.65,0.0,1.0712881355932202,9,9.49,3,4,4,10
0.56,0.0,1.0712881355932202,0,12.49,3,4,4,10
0.65,0.0,1.0712881355932202,5,6.49,3,4,4,10
0.93,3.0,1.0712881355932202,6,16.99,3,4,4,10
0.2,0.0,1.0712881355932202,1,4.99,3,4,4,10
0.15,0.0,1.0712881355932202,16,14.19,3,4,4,10
0.83,0.0,1.0712881355932202,20,5.49,3,4,4,10
0.16,0.0,1.0712881355932202,18,10.19,3,4,4,10
0.08,0.0,1.0712881355932202,2,7.19,3,4,4,10
0.72,2.0,1.0712881355932202,1,10.99,3,4,4,10
0.9,0.0,1.0712881355932202,5,4.99,3,4,4,10
0.43,0.0,1.0712881355932202,19,1.19,3,4,4,10
0.19999999999999998,0.0,1.0712881355932202,9,7.19,3,4,4,10
0.33,0.0,1.0712881355932202,0,7.19,3,4,4,10
0.49666666666666665,0.0,1.0712881355932202,17,7.19,3,4,4,10
0.63,0.0,1.0712881355932202,7,3.99,3,4,4,10
0.26,5.0,1.0712881355932202,12,11.49,3,4,4,10
0.43,9.0,1.0712881355932202,10,0.19,3,4,4,10
0.96,0.0,1.0712881355932202,20,0.19,3,4,4,10
0.425,0.0,1.0712881355932202,20,4.19,3,4,4,10
0.96,4.0,1.0712881355932202,13,12.99,3,4,4,10
0.89,0.0,1.0712881355932202,15,14.49,3,4,4,10
0.7,0.0,1.0712881355932202,16,9.49,3,4,4,10
0.62,4.0,1.0712881355932202,21,1.49,3,4,4,10
0.19,0.0,1.0712881355932202,0,12.99,3,4,4,10
0.64,0.0,1.0712881355932202,3,7.99,3,4,4,10
0.31,0.0,1.0712881355932202,11,10.19,3,4,4,10
0.94,0.0,1.0712881355932202,3,15.19,3,4,4,10
0.69,0.0,1.0712881355932202,8,6.49,3,4,4,10
0.65,0.0,1.0712881355932202,14,2.99,3,4,4,10
0.13,0.0,1.0712881355932202,16,9.49,3,4,4,10
0.44,0.0,1.0712881355932202,5,13.99,3,4,4,10
0.53,0.0,1.0712881355932202,17,8.19,3,4,4,10
0.64,0.0,1.0712881355932202,13,22.19,3,4,4,10
0.01,0.0,1.0712881355932202,13,23.99,3,4,4,10
0.38,0.0,1.0712881355932202,12,18.49,3,4,4,10
0.38,0.0,1.0712881355932202,19,1.99,3,4,4,10
0.42,0.0,1.0712881355932202,0,9.99,3,4,4,10
0.575,0.0,1.0712881355932202,21,1.99,3,4,4,10
0.55,0.0,1.0712881355932202,3,12.49,3,4,4,10
0.93,0.0,1.0712881355932202,8,7.19,3,4,4,10
0.96,0.0,1.0712881355932202,2,2.49,3,4,4,10
0.52,0.0,1.0712881355932202,7,5.19,3,4,4,10
0.68,4.0,1.0712881355932202,6,14.19,3,4,4,10
0.575,0.0,1.0712881355932202,10,3.99,3,4,4,10
0.02,0.0,1.0712881355932202,4,8.19,3,4,4,10
0.52,0.0,1.0712881355932202,5,14.99,3,4,4,10
0.94,1.0,1.0712881355932202,3,15.99,3,4,4,10
0.935,0.0,1.0712881355932202,17,8.99,3,4,4,10
0.98,0.0,1.0712881355932202,18,18.19,3,4,4,10
0.56,0.0,1.0712881355932202,16,8.99,3,4,4,10
0.515,0.0,1.0712881355932202,20,0.49,3,4,4,10
0.72,0.0,1.0712881355932202,8,9.19,3,4,4,10
0.45,13.0,1.0712881355932202,21,1.99,3,4,4,10
0.615,2.0,1.0712881355932202,8,8.19,3,4,4,10
0.635,0.0,1.0712881355932202,13,14.99,3,4,4,10
0.25,1.0,1.0712881355932202,14,5.49,3,4,4,10
0.1,2.0,1.0712881355932202,16,11.99,3,4,4,10
0.59,8.0,1.0712881355932202,21,1.19,3,4,4,10
0.3,0.0,1.0712881355932202,19,4.49,3,4,4,10
0.5,2.0,1.0712881355932202,11,18.99,3,4,4,10
0.43,0.0,1.0712881355932202,18,10.19,3,4,4,10
0.64,2.0,1.0712881355932202,5,5.99,3,4,4,10
0.87,0.0,1.0712881355932202,15,5.19,3,4,4,10
0.68,1.0,1.0712881355932202,6,14.99,3,4,4,10
0.58,0.0,1.0712881355932202,15,12.19,3,4,4,10
0.58,6.0,1.0712881355932202,4,3.49,3,4,4,10
0.09,0.0,1.0712881355932202,2,7.49,3,4,4,10
0.03,3.0,1.0712881355932202,3,11.49,3,4,4,10
0.66,5.0,1.0712881355932202,4,8.49,3,4,4,10
0.07,0.0,1.0712881355932202,3,8.19,3,4,4,10
0.63,0.0,1.0712881355932202,1,10.49,3,4,4,10
0.15,0.0,1.0712881355932202,19,0.49,3,4,4,10
0.41,3.0,1.0712881355932202,19,4.99,3,4,4,10
0.74,2.0,1.0712881355932202,12,8.99,3,4,4,10
0.98,0.0,1.0712881355932202,17,3.19,3,4,4,10
0.24,0.0,1.0712881355932202,10,4.99,3,4,4,10
0.475,0.0,1.0712881355932202,12,19.99,3,4,4,10
0.6,2.0,1.0712881355932202,12,14.99,3,4,4,10
0.315,0.0,1.0712881355932202,6,14.19,3,4,4,10
0.91,0.0,1.0712881355932202,13,15.49,3,4,4,10
0.36,0.0,1.0712881355932202,2,7.99,3,4,4,10
0.87,0.0,1.0712881355932202,19,3.19,3,4,4,10
0.73,0.0,-0.17221288515406166,11,11.19,3,4,4,11
0.63,5.0,-0.17221288515406166,21,1.49,3,4,4,11
0.43,0.0,-0.17221288515406166,3,20.19,3,4,4,11
0.42,0.0,-0.17221288515406166,2,5.99,3,4,4,11
0.19,0.0,-0.17221288515406166,16,8.19,3,4,4,11
0.79,0.0,-0.17221288515406166,4,2.49,3,4,4,11
0.73,0.0,-0.17221288515406166,10,0.49,3,4,4,11
0.56,2.0,-0.17221288515406166,18,12.49,3,4,4,11
0.6466666666666666,7.0,-0.17221288515406166,12,16.19,3,4,4,11
0.9,2.0,-0.17221288515406166,10,3.99,3,4,4,11
0.515,0.0,-0.17221288515406166,6,16.99,3,4,4,11
0.84,3.0,-0.17221288515406166,20,4.99,3,4,4,11
0.63,6.0,-0.17221288515406166,11,13.19,3,4,4,11
0.14,0.0,-0.17221288515406166,9,13.19,3,4,4,11
0.71,0.0,-0.17221288515406166,13,19.99,3,4,4,11
0.09,0.0,-0.17221288515406166,7,9.99,3,4,4,11
0.44,3.0,-0.17221288515406166,13,20.49,3,4,4,11
0.2,0.0,-0.17221288515406166,3,11.99,3,4,4,11
0.21,0.0,-0.17221288515406166,2,8.19,3,4,4,11
0.07,0.0,-0.17221288515406166,10,1.49,3,4,4,11
0.17,0.0,-0.17221288515406166,18,20.49,3,4,4,11
0.4,0.0,-0.17221288515406166,2,7.49,3,4,4,11
0.14500000000000002,0.0,-0.17221288515406166,17,4.49,3,4,4,11
0.37,0.0,-0.17221288515406166,16,8.49,3,4,4,11
0.14,0.0,-0.17221288515406166,14,6.19,3,4,4,11
0.04,0.0,-0.17221288515406166,3,16.19,3,4,4,11
0.79,0.0,-0.17221288515406166,2,8.19,3,4,4,11
0.2,0.0,-0.17221288515406166,11,10.49,3,4,4,11
0.98,3.0,-0.17221288515406166,19,4.19,3,4,4,11
0.08,0.0,-0.17221288515406166,11,19.19,3,4,4,11
0.3,0.0,-0.17221288515406166,6,10.99,3,4,4,11
0.41200000000000003,0.0,-0.17221288515406166,16,14.49,3,4,4,11
0.79,7.0,-0.17221288515406166,17,5.99,3,4,4,11
0.48,2.0,-0.17221288515406166,5,5.49,3,4,4,11
0.06,0.0,-0.17221288515406166,11,16.19,3,4,4,11
0.36,0.0,-0.17221288515406166,3,16.49,3,4,4,11
0.5650000000000001,0.0,-0.17221288515406166,0,14.99,3,4,4,11
0.59,0.0,-0.17221288515406166,18,18.49,3,4,4,11
0.67,0.0,-0.17221288515406166,18,19.19,3,4,4,11
0.26,0.0,-0.17221288515406166,11,15.49,3,4,4,11
0.45499999999999996,0.0,-0.17221288515406166,12,20.49,3,4,4,11
0.36,0.0,-0.17221288515406166,12,11.99,3,4,4,11
0.18,3.0,-0.17221288515406166,10,3.99,3,4,4,11
0.5599999999999999,1.0,-0.17221288515406166,0,12.19,3,4,4,11
0.35,0.0,-0.17221288515406166,15,3.49,3,4,4,11
0.28,0.0,-0.17221288515406166,1,4.19,3,4,4,11
0.5766666666666667,9.0,-0.17221288515406166,14,7.19,3,4,4,11
0.96,0.0,-0.17221288515406166,7,7.99,3,4,4,11
0.61,2.0,-0.17221288515406166,18,12.99,3,4,4,11
0.94,0.0,-0.17221288515406166,9,5.49,3,4,4,11
0.35,0.0,-0.17221288515406166,1,8.49,3,4,4,11
0.7,0.0,-0.17221288515406166,1,6.49,3,4,4,11
0.9,4.0,-0.17221288515406166,8,5.99,3,4,4,11
0.505,0.0,-0.17221288515406166,9,8.99,3,4,4,11
0.61,0.0,-0.17221288515406166,17,10.99,3,4,4,11
0.44,0.0,-0.17221288515406166,3,10.49,3,4,4,11
0.76,1.0,-0.17221288515406166,21,4.49,3,4,4,11
0.355,0.0,-0.17221288515406166,15,9.99,3,4,4,11
0.55,1.0,-0.17221288515406166,1,4.19,3,4,4,11
0.65,0.0,-0.17221288515406166,14,2.49,3,4,4,11
0.97,0.0,-0.17221288515406166,9,8.19,3,4,4,11
0.51,0.0,-0.17221288515406166,18,19.49,3,4,4,11
0.525,0.0,-0.17221288515406166,17,8.99,3,4,4,11
0.405,4.0,-0.17221288515406166,11,17.19,3,4,4,11
0.535,0.0,-0.17221288515406166,7,4.99,3,4,4,11
0.63,0.0,-0.17221288515406166,20,3.99,3,4,4,11
0.405,0.0,-0.17221288515406166,1,10.19,3,4,4,11
0.37333333333333335,0.0,-0.17221288515406166,9,7.19,3,4,4,11
0.1,0.0,-0.17221288515406166,6,15.49,3,4,4,11
0.17,0.0,-0.17221288515406166,3,16.19,3,4,4,11
0.57,0.0,-0.17221288515406166,9,9.49,3,4,4,11
0.07,0.0,-0.17221288515406166,13,20.99,3,4,4,11
0.61,0.0,-0.17221288515406166,0,12.49,3,4,4,11
0.88,0.0,-0.17221288515406166,5,6.49,3,4,4,11
0.475,0.0,-0.17221288515406166,8,7.19,3,4,4,11
0.685,1.0,-0.17221288515406166,1,4.99,3,4,4,11
0.33,0.0,-0.17221288515406166,16,14.19,3,4,4,11
0.1,0.0,-0.17221288515406166,20,5.49,3,4,4,11
0.62,0.0,-0.17221288515406166,18,10.19,3,4,4,11
0.81,0.0,-0.17221288515406166,2,7.19,3,4,4,11
0.36,0.0,-0.17221288515406166,1,10.99,3,4,4,11
0.36,0.0,-0.17221288515406166,15,6.99,3,4,4,11
0.11,0.0,-0.17221288515406166,13,11.49,3,4,4,11
0.52,0.0,-0.17221288515406166,0,7.19,3,4,4,11
0.72,0.0,-0.17221288515406166,15,10.99,3,4,4,11
0.42500000000000004,2.0,-0.17221288515406166,10,0.19,3,4,4,11
0.99,1.0,-0.17221288515406166,4,8.99,3,4,4,11
0.03,0.0,-0.17221288515406166,7,3.99,3,4,4,11
0.5533333333333333,0.0,-0.17221288515406166,6,9.49,3,4,4,11
0.96,3.0,-0.17221288515406166,12,11.49,3,4,4,11
0.82,0.0,-0.17221288515406166,20,0.19,3,4,4,11
0.59,0.0,-0.17221288515406166,20,4.19,3,4,4,11
0.82,0.0,-0.17221288515406166,20,2.49,3,4,4,11
0.4,0.0,-0.17221288515406166,15,14.49,3,4,4,11
0.565,0.0,-0.17221288515406166,20,2.19,3,4,4,11
0.15,0.0,-0.17221288515406166,16,9.49,3,4,4,11
0.48,0.0,-0.17221288515406166,3,7.99,3,4,4,11
0.5650000000000001,0.0,-0.17221288515406166,15,4.49,3,4,4,11
0.37,4.0,-0.17221288515406166,21,1.49,3,4,4,11
0.95,0.0,-0.17221288515406166,18,17.99,3,4,4,11
0.02,0.0,-0.17221288515406166,4,7.49,3,4,4,11
0.99,4.0,-0.17221288515406166,5,13.99,3,4,4,11
0.41,4.0,-0.17221288515406166,14,4.99,3,4,4,11
0.92,0.0,-0.17221288515406166,13,23.99,3,4,4,11
0.36,0.0,-0.17221288515406166,19,1.99,3,4,4,11
0.39,0.0,-0.17221288515406166,5,9.99,3,4,4,11
0.17,0.0,-0.17221288515406166,0,9.99,3,4,4,11
0.27749999999999997,3.0,-0.17221288515406166,21,1.99,3,4,4,11
0.29,0.0,-0.17221288515406166,3,13.19,3,4,4,11
0.03,0.0,-0.17221288515406166,7,5.19,3,4,4,11
0.75,0.0,-0.17221288515406166,1,9.99,3,4,4,11
0.76,3.0,-0.17221288515406166,10,3.99,3,4,4,11
0.78,0.0,-0.17221288515406166,4,8.99,3,4,4,11
1.0,0.0,-0.17221288515406166,18,18.49,3,4,4,11
0.03,0.0,-0.17221288515406166,5,14.99,3,4,4,11
0.99,0.0,-0.17221288515406166,16,8.99,3,4,4,11
0.08,0.0,-0.17221288515406166,7,9.19,3,4,4,11
0.54,0.0,-0.17221288515406166,8,9.19,3,4,4,11
0.18,1.0,-0.17221288515406166,8,8.19,3,4,4,11
0.45,0.0,-0.17221288515406166,0,13.49,3,4,4,11
0.52,0.0,-0.17221288515406166,19,1.19,3,4,4,11
0.32,2.0,-0.17221288515406166,14,5.49,3,4,4,11
0.08,0.0,-0.17221288515406166,16,11.99,3,4,4,11
0.45,0.0,-0.17221288515406166,12,12.19,3,4,4,11
0.375,0.0,-0.17221288515406166,13,21.99,3,4,4,11
0.615,0.0,-0.17221288515406166,19,0.19,3,4,4,11
1.0,0.0,-0.17221288515406166,20,5.19,3,4,4,11
0.6,0.0,-0.17221288515406166,11,18.99,3,4,4,11
0.22499999999999998,0.0,-0.17221288515406166,18,10.19,3,4,4,11
0.32,4.0,-0.17221288515406166,17,6.99,3,4,4,11
0.66,0.0,-0.17221288515406166,21,4.19,3,4,4,11
0.93,0.0,-0.17221288515406166,5,5.99,3,4,4,11
0.47,3.0,-0.17221288515406166,6,14.99,3,4,4,11
0.44,0.0,-0.17221288515406166,7,9.19,3,4,4,11
0.435,0.0,-0.17221288515406166,15,12.19,3,4,4,11
0.78,5.0,-0.17221288515406166,1,7.99,3,4,4,11
0.46,0.0,-0.17221288515406166,0,8.19,3,4,4,11
0.72,0.0,-0.17221288515406166,14,2.19,3,4,4,11
0.14,0.0,-0.17221288515406166,2,7.49,3,4,4,11
0.14,0.0,-0.17221288515406166,20,4.99,3,4,4,11
0.595,0.0,-0.17221288515406166,17,3.19,3,4,4,11
0.14,0.0,-0.17221288515406166,14,2.99,3,4,4,11
0.52,5.0,-0.17221288515406166,10,4.99,3,4,4,11
0.62,0.0,-0.17221288515406166,12,19.99,3,4,4,11
0.96,0.0,-0.17221288515406166,20,0.19,3,4,4,11
0.63,0.0,-0.17221288515406166,2,7.99,3,4,4,11
0.655,0.0,-0.17221288515406166,19,3.19,3,4,4,11
0.69,0.0,-1.1509375,0,14.19,3,4,4,12
0.42000000000000004,0.0,-1.1509375,7,7.99,3,4,4,12
0.66,0.0,-1.1509375,16,8.19,3,4,4,12
0.18,1.0,-1.1509375,4,2.49,3,4,4,12
0.84,0.0,-1.1509375,10,0.49,3,4,4,12
0.22499999999999998,0.0,-1.1509375,12,12.49,3,4,4,12
0.79,3.0,-1.1509375,17,10.99,3,4,4,12
0.95,3.0,-1.1509375,8,9.49,3,4,4,12
0.13,0.0,-1.1509375,9,13.49,3,4,4,12
0.89,0.0,-1.1509375,12,16.19,3,4,4,12
0.275,0.0,-1.1509375,20,4.99,3,4,4,12
0.14,0.0,-1.1509375,13,19.99,3,4,4,12
0.24,0.0,-1.1509375,13,20.49,3,4,4,12
0.035,0.0,-1.1509375,1,8.99,3,4,4,12
0.735,4.0,-1.1509375,10,1.49,3,4,4,12
0.40499999999999997,0.0,-1.1509375,15,16.99,3,4,4,12
0.78,0.0,-1.1509375,2,7.49,3,4,4,12
0.6966666666666667,7.0,-1.1509375,17,4.49,3,4,4,12
0.37,0.0,-1.1509375,16,8.49,3,4,4,12
0.745,2.0,-1.1509375,9,12.49,3,4,4,12
0.48,0.0,-1.1509375,14,6.19,3,4,4,12
0.98,0.0,-1.1509375,6,16.49,3,4,4,12
0.37,0.0,-1.1509375,19,0.49,3,4,4,12
0.25,0.0,-1.1509375,8,8.19,3,4,4,12
0.52,0.0,-1.1509375,11,18.49,3,4,4,12
0.84,0.0,-1.1509375,20,3.49,3,4,4,12
0.93,0.0,-1.1509375,5,9.99,3,4,4,12
0.765,1.0,-1.1509375,7,3.19,3,4,4,12
0.69,0.0,-1.1509375,11,10.49,3,4,4,12
0.87,0.0,-1.1509375,11,19.19,3,4,4,12
0.52,0.0,-1.1509375,6,7.49,3,4,4,12
0.03,0.0,-1.1509375,11,16.19,3,4,4,12
0.48000000000000004,0.0,-1.1509375,9,11.99,3,4,4,12
0.88,0.0,-1.1509375,1,5.49,3,4,4,12
0.5,0.0,-1.1509375,15,5.49,3,4,4,12
0.82,0.0,-1.1509375,19,1.99,3,4,4,12
0.59,3.0,-1.1509375,6,17.19,3,4,4,12
0.13,1.0,-1.1509375,10,0.49,3,4,4,12
0.64,0.0,-1.1509375,18,19.19,3,4,4,12
0.61,0.0,-1.1509375,1,7.49,3,4,4,12
0.635,4.0,-1.1509375,12,20.49,3,4,4,12
0.92,0.0,-1.1509375,10,3.99,3,4,4,12
0.295,0.0,-1.1509375,15,3.49,3,4,4,12
0.29,0.0,-1.1509375,14,7.19,3,4,4,12
0.04,0.0,-1.1509375,5,10.99,3,4,4,12
0.56,0.0,-1.1509375,18,12.99,3,4,4,12
0.85,1.0,-1.1509375,7,5.49,3,4,4,12
0.98,0.0,-1.1509375,2,3.99,3,4,4,12
0.63,0.0,-1.1509375,1,6.49,3,4,4,12
0.515,0.0,-1.1509375,8,9.49,3,4,4,12
0.26,0.0,-1.1509375,5,11.19,3,4,4,12
0.62,0.0,-1.1509375,9,8.99,3,4,4,12
0.01,4.0,-1.1509375,21,4.49,3,4,4,12
0.12,3.0,-1.1509375,15,16.19,3,4,4,12
0.34,0.0,-1.1509375,15,9.99,3,4,4,12
0.17,0.0,-1.1509375,18,16.49,3,4,4,12
0.97,0.0,-1.1509375,14,2.49,3,4,4,12
0.8633333333333333,0.0,-1.1509375,9,8.19,3,4,4,12
0.9,0.0,-1.1509375,9,5.99,3,4,4,12
0.85,0.0,-1.1509375,1,10.19,3,4,4,12
1.0,0.0,-1.1509375,17,8.99,3,4,4,12
0.71,0.0,-1.1509375,20,3.99,3,4,4,12
0.67,1.0,-1.1509375,17,8.19,3,4,4,12
0.49000000000000005,3.0,-1.1509375,21,0.49,3,4,4,12
0.33,2.0,-1.1509375,1,10.19,3,4,4,12
0.34,0.0,-1.1509375,9,7.49,3,4,4,12
0.01,0.0,-1.1509375,9,7.19,3,4,4,12
0.42,2.0,-1.1509375,6,15.49,3,4,4,12
0.22,0.0,-1.1509375,3,16.19,3,4,4,12
0.315,2.0,-1.1509375,13,20.99,3,4,4,12
0.66,0.0,-1.1509375,0,12.49,3,4,4,12
0.05,0.0,-1.1509375,5,6.49,3,4,4,12
0.78,0.0,-1.1509375,8,7.19,3,4,4,12
0.63,0.0,-1.1509375,1,4.99,3,4,4,12
0.31,0.0,-1.1509375,20,5.49,3,4,4,12
0.99,0.0,-1.1509375,18,10.19,3,4,4,12
0.3,0.0,-1.1509375,15,6.99,3,4,4,12
0.425,4.0,-1.1509375,5,4.99,3,4,4,12
0.39,0.0,-1.1509375,13,11.49,3,4,4,12
0.96,0.0,-1.1509375,9,7.19,3,4,4,12
0.225,0.0,-1.1509375,0,7.19,3,4,4,12
1.0,2.0,-1.1509375,15,10.99,3,4,4,12
0.27249999999999996,5.0,-1.1509375,10,0.19,3,4,4,12
0.445,0.0,-1.1509375,4,8.99,3,4,4,12
0.48600000000000004,0.0,-1.1509375,17,7.19,3,4,4,12
0.45499999999999996,0.0,-1.1509375,6,9.49,3,4,4,12
0.24,3.0,-1.1509375,12,11.49,3,4,4,12
0.84,2.0,-1.1509375,10,4.49,3,4,4,12
0.82,0.0,-1.1509375,7,4.49,3,4,4,12
0.36,1.0,-1.1509375,10,0.19,3,4,4,12
0.03,0.0,-1.1509375,20,2.49,3,4,4,12
0.14,0.0,-1.1509375,13,10.19,3,4,4,12
0.58,0.0,-1.1509375,16,9.49,3,4,4,12
0.39,10.0,-1.1509375,21,1.49,3,4,4,12
0.62,0.0,-1.1509375,3,15.19,3,4,4,12
0.02,1.0,-1.1509375,21,1.49,3,4,4,12
0.82,2.0,-1.1509375,5,5.49,3,4,4,12
0.21,0.0,-1.1509375,16,9.49,3,4,4,12
0.605,0.0,-1.1509375,14,8.49,3,4,4,12
0.41,0.0,-1.1509375,14,4.99,3,4,4,12
0.5,0.0,-1.1509375,17,8.19,3,4,4,12
0.72,5.0,-1.1509375,13,22.19,3,4,4,12
0.21,0.0,-1.1509375,2,2.49,3,4,4,12
0.43000000000000005,0.0,-1.1509375,12,18.49,3,4,4,12
0.52,0.0,-1.1509375,19,1.99,3,4,4,12
0.6950000000000001,0.0,-1.1509375,0,9.99,3,4,4,12
0.19999999999999998,1.0,-1.1509375,21,1.99,3,4,4,12
1.0,0.0,-1.1509375,19,1.49,3,4,4,12
0.4066666666666667,0.0,-1.1509375,8,7.19,3,4,4,12
0.31,0.0,-1.1509375,1,9.99,3,4,4,12
0.7150000000000001,0.0,-1.1509375,19,2.99,3,4,4,12
0.5700000000000001,7.0,-1.1509375,21,4.99,3,4,4,12
0.33,0.0,-1.1509375,15,7.49,3,4,4,12
0.42,1.0,-1.1509375,5,6.49,3,4,4,12
0.21,0.0,-1.1509375,4,7.49,3,4,4,12
0.8366666666666666,0.0,-1.1509375,4,8.99,3,4,4,12
0.03,2.0,-1.1509375,18,18.49,3,4,4,12
0.41,2.0,-1.1509375,4,8.19,3,4,4,12
0.45499999999999996,1.0,-1.1509375,18,18.19,3,4,4,12
0.26666666666666666,0.0,-1.1509375,16,8.99,3,4,4,12
0.96,0.0,-1.1509375,20,0.49,3,4,4,12
0.55,0.0,-1.1509375,0,15.99,3,4,4,12
0.96,0.0,-1.1509375,21,1.99,3,4,4,12
0.05,0.0,-1.1509375,8,8.19,3,4,4,12
0.84,0.0,-1.1509375,4,2.49,3,4,4,12
0.48,6.0,-1.1509375,16,11.99,3,4,4,12
0.13,0.0,-1.1509375,19,0.19,3,4,4,12
0.46,0.0,-1.1509375,20,5.19,3,4,4,12
0.53,4.0,-1.1509375,18,10.19,3,4,4,12
0.79,0.0,-1.1509375,17,6.99,3,4,4,12
0.25,8.0,-1.1509375,21,4.19,3,4,4,12
0.48,2.0,-1.1509375,4,2.99,3,4,4,12
0.495,0.0,-1.1509375,7,9.19,3,4,4,12
0.81,0.0,-1.1509375,15,12.19,3,4,4,12
0.345,0.0,-1.1509375,9,11.19,3,4,4,12
0.54,0.0,-1.1509375,2,2.19,3,4,4,12
0.79,0.0,-1.1509375,2,7.49,3,4,4,12
0.36000000000000004,0.0,-1.1509375,4,8.49,3,4,4,12
0.72,0.0,-1.1509375,3,8.19,3,4,4,12
0.43,0.0,-1.1509375,1,10.49,3,4,4,12
0.91,0.0,-1.1509375,20,4.99,3,4,4,12
0.42,0.0,-1.1509375,19,0.49,3,4,4,12
0.27,6.0,-1.1509375,10,4.99,3,4,4,12
1.0,4.0,-1.1509375,12,19.99,3,4,4,12
0.5,0.0,-1.1509375,14,6.99,3,4,4,12
0.58,2.0,-1.1509375,4,8.99,3,4,4,12
1.0,2.0,-1.1509375,2,7.99,3,4,4,12
0.135,0.0,-1.1509375,19,3.19,3,4,4,12
0.25,0.0,-0.3759344262295081,11,11.19,3,4,4,13
0.77,0.0,-0.3759344262295081,0,14.19,3,4,4,13
0.29,0.0,-0.3759344262295081,3,20.19,3,4,4,13
0.86,0.0,-0.3759344262295081,4,2.49,3,4,4,13
0.635,0.0,-0.3759344262295081,12,12.49,3,4,4,13
0.82,0.0,-0.3759344262295081,18,12.49,3,4,4,13
0.44333333333333336,1.0,-0.3759344262295081,17,10.99,3,4,4,13
0.45,3.0,-0.3759344262295081,9,13.49,3,4,4,13
0.51,0.0,-0.3759344262295081,16,11.19,3,4,4,13
0.67,0.0,-0.3759344262295081,12,16.19,3,4,4,13
0.64,1.0,-0.3759344262295081,6,16.99,3,4,4,13
0.38,0.0,-0.3759344262295081,20,4.99,3,4,4,13
0.09,0.0,-0.3759344262295081,13,19.99,3,4,4,13
0.675,0.0,-0.3759344262295081,7,9.99,3,4,4,13
0.51,0.0,-0.3759344262295081,13,20.49,3,4,4,13
0.24,4.0,-0.3759344262295081,10,1.49,3,4,4,13
0.01,0.0,-0.3759344262295081,17,4.49,3,4,4,13
0.54,2.0,-0.3759344262295081,16,8.49,3,4,4,13
0.88,0.0,-0.3759344262295081,9,12.49,3,4,4,13
0.31,0.0,-0.3759344262295081,0,10.19,3,4,4,13
0.35,1.0,-0.3759344262295081,14,6.19,3,4,4,13
0.17,0.0,-0.3759344262295081,19,0.49,3,4,4,13
0.48,4.0,-0.3759344262295081,20,3.49,3,4,4,13
0.19,0.0,-0.3759344262295081,5,9.99,3,4,4,13
0.63,0.0,-0.3759344262295081,11,10.49,3,4,4,13
0.435,0.0,-0.3759344262295081,19,4.19,3,4,4,13
0.09,0.0,-0.3759344262295081,11,19.19,3,4,4,13
0.745,0.0,-0.3759344262295081,1,4.99,3,4,4,13
0.96,0.0,-0.3759344262295081,6,10.99,3,4,4,13
0.87,0.0,-0.3759344262295081,2,7.99,3,4,4,13
0.53,0.0,-0.3759344262295081,9,4.99,3,4,4,13
0.79,3.0,-0.3759344262295081,17,5.99,3,4,4,13
0.28500000000000003,0.0,-0.3759344262295081,5,5.49,3,4,4,13
0.87,0.0,-0.3759344262295081,11,16.19,3,4,4,13
0.56,0.0,-0.3759344262295081,1,5.49,3,4,4,13
0.40499999999999997,0.0,-0.3759344262295081,15,5.49,3,4,4,13
0.69,0.0,-0.3759344262295081,0,14.99,3,4,4,13
0.38,0.0,-0.3759344262295081,12,16.19,3,4,4,13
0.605,0.0,-0.3759344262295081,3,5.19,3,4,4,13
0.34,0.0,-0.3759344262295081,18,18.49,3,4,4,13
0.54,1.0,-0.3759344262295081,4,7.19,3,4,4,13
0.515,0.0,-0.3759344262295081,6,17.19,3,4,4,13
0.87,0.0,-0.3759344262295081,17,6.19,3,4,4,13
0.39999999999999997,0.0,-0.3759344262295081,10,0.49,3,4,4,13
0.59,1.0,-0.3759344262295081,18,19.19,3,4,4,13
0.07,0.0,-0.3759344262295081,1,7.49,3,4,4,13
0.43,4.0,-0.3759344262295081,11,15.49,3,4,4,13
0.92,2.0,-0.3759344262295081,10,3.99,3,4,4,13
0.59,0.0,-0.3759344262295081,17,6.49,3,4,4,13
0.52,0.0,-0.3759344262295081,0,15.19,3,4,4,13
0.64,0.0,-0.3759344262295081,1,6.49,3,4,4,13
0.64,4.0,-0.3759344262295081,3,14.49,3,4,4,13
0.685,0.0,-0.3759344262295081,8,9.49,3,4,4,13
